0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.539586784491461028e-08,9.861569486989876328e-08,-3.912834319185885029e-08
1.095550445105195999e-07,2.099366874373940351e-07,-8.434314112326331644e-08
1.410477924823669662e-07,3.166737476653563206e-07,-7.601820931418235079e-08
1.645430218200909102e-07,4.121437500195988941e-07,-1.088913629946715924e-07
1.103978494252720174e-07,6.005587109916045884e-07,-1.314643939360791268e-07
4.537735403253983968e-08,7.184589065239141155e-07,-1.929806006928961161e-07
1.118136502562575747e-08,8.836447878169780385e-07,-3.220200633708949070e-07
4.243062027492177738e-08,1.057438329151551821e-06,-4.062984334684449130e-07
1.348480556707423144e-07,1.223855550746595333e-06,-5.165691805638349617e-07
1.443826145389217010e-07,1.487905716126082083e-06,-5.845643003384563354e-07
1.326887088508605609e-07,1.721085919877573760e-06,-6.815916351972256982e-07
1.177009256080879792e-07,1.878743973890036452e-06,-6.984998433798405175e-07
4.868494470678901152e-08,2.004816400435578692e-06,-6.350333663649217753e-07
-9.194619383040821198e-08,2.109107536010709964e-06,-5.768409931517594765e-07
-3.309704147091536368e-07,2.312815186282313475e-06,-4.580506462917882022e-07
-5.420555864048118690e-07,2.511528550246477719e-06,-3.652518483019070518e-07
-7.596785595498148542e-07,2.733561906419144572e-06,-2.218101204313211783e-07
-1.028437474295962800e-06,2.968787660596943908e-06,-1.401220423205462872e-07
-1.362199977637764012e-06,3.278067852459461443e-06,-1.514107735448518543e-07
-1.679938880709819758e-06,3.577772689041415042e-06,-1.917710774616427949e-07
-1.979289741974486628e-06,3.916677739388611888e-06,-1.544414586514157373e-07
-2.272309780836997452e-06,4.274393648989032872e-06,-5.845766663523202709e-08
-2.559538967513757901e-06,4.569154335125481437e-06,6.750287889423187284e-09
-2.832361777784276196e-06,4.922464911273497801e-06,3.104603823893943582e-08
-3.148859755648279477e-06,5.346478798753865182e-06,5.498038091481642337e-08
-3.519451879380735347e-06,5.869213697524951728e-06,1.494602824591140459e-07
-3.935066226892702329e-06,6.354071781891607939e-06,1.484238890368117877e-07
-4.262834065806503570e-06,6.862887641980796739e-06,5.284904930729978598e-08
-4.690181475581374018e-06,7.363889643787487101e-06,-6.148809290810893683e-08
-5.093850348712266128e-06,7.821529619155780761e-06,-8.263697282231764263e-08
-5.440225178980564815e-06,8.298241202054871407e-06,-9.036816456223900831e-08
-5.860777854432837428e-06,8.680874489628334409e-06,-2.483106909273380693e-08
-6.343306684590880023e-06,9.065942295401204458e-06,3.698644057613097148e-08
-6.796315539107477665e-06,9.498028517054533202e-06,1.803963837640597794e-07
-7.268153989350014337e-06,1.002951687648861104e-05,2.757751255421317345e-07
-7.736745088146896742e-06,1.050512792871723626e-05,3.569751500483039532e-07
-8.186095365817076233e-06,1.105244783398134657e-05,4.651619394984121429e-07
-8.629197066288183957e-06,1.152586143063711796e-05,6.318776605642674085e-07
-9.005729577700151561e-06,1.199421771053593336e-05,7.906406620761679658e-07
-9.414859397489636127e-06,1.236833804693288817e-05,8.898419664632901934e-07
-9.843682420701123530e-06,1.280321138519787683e-05,9.087226164417217135e-07
-1.025602535066291889e-05,1.314707275216822681e-05,8.581217317953958498e-07
-1.058346729627425691e-05,1.339682244384203417e-05,8.507609748209340247e-07
-1.092211919004377164e-05,1.371492177084116529e-05,8.041837463011601043e-07
-1.122305750544274208e-05,1.412845850865002596e-05,7.454859939225665912e-07
-1.162252877519380366e-05,1.458255035747550160e-05,7.734827690729229202e-07
-1.200618445674598602e-05,1.494417895911756607e-05,8.227072188890555286e-07
-1.236081517136228146e-05,1.532350970798787893e-05,9.043878160592607866e-07
-1.275513132518679288e-05,1.573530162255552581e-05,1.057970132470668620e-06
