0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020201340026755845e-07,0.000000000000000000e+00,5.075565323078595176e-08
3.081213454245899729e-07,0.000000000000000000e+00,1.530340331592477590e-07
6.204062115010403184e-07,0.000000000000000000e+00,3.076138060831454177e-07
1.041019784344986617e-06,0.000000000000000000e+00,5.152854063343110550e-07
1.572150448996497618e-06,0.000000000000000000e+00,7.768512141297082542e-07
2.216030798805946510e-06,0.000000000000000000e+00,1.093125736110365997e-06
2.974938528501117916e-06,0.000000000000000000e+00,1.464935788608808909e-06
3.851197345295470158e-06,0.000000000000000000e+00,1.893120683686220662e-06
4.847177898402003553e-06,0.000000000000000000e+00,2.378532417981198238e-06
5.965298727324553824e-06,0.000000000000000000e+00,2.922035864412589971e-06
7.208027229305842261e-06,0.000000000000000000e+00,3.524508966779551110e-06
8.577880646319271235e-06,0.000000000000000000e+00,4.186842937302603038e-06
1.007742707199927771e-05,0.000000000000000000e+00,4.909942457150141200e-06
1.170928647891302797e-05,0.000000000000000000e+00,5.694725879995516387e-06
1.347613176658437805e-05,0.000000000000000000e+00,6.542125438650485476e-06
1.538068983068932444e-05,0.000000000000000000e+00,7.453087454821524834e-06
1.742574265385063063e-05,0.000000000000000000e+00,8.428572552036207727e-06
1.961412841846796995e-05,0.000000000000000000e+00,9.469555871787553074e-06
2.194874264202873127e-05,0.000000000000000000e+00,1.057702729294497200e-05
2.443253933535361881e-05,0.000000000000000000e+00,1.175199165448119168e-05
2.706853218424037013e-05,0.000000000000000000e+00,1.299546898156526103e-05
2.985979575497825489e-05,0.000000000000000000e+00,1.430849471507251945e-05
3.280946672421558753e-05,0.000000000000000000e+00,1.569211994456316044e-05
3.592074513367220700e-05,0.000000000000000000e+00,1.714741164478181970e-05
3.919689567019884487e-05,0.000000000000000000e+00,1.867545291573138812e-05
4.264124897169537252e-05,0.000000000000000000e+00,2.027734322637508876e-05
4.625720295941038082e-05,0.000000000000000000e+00,2.195419866202162753e-05
5.004822419715500119e-05,0.000000000000000000e+00,2.370715217544909649e-05
5.401784927797462796e-05,0.000000000000000000e+00,2.553735384182413364e-05
5.816968623883330764e-05,0.000000000000000000e+00,2.744597111747367992e-05
6.250741600387661333e-05,0.000000000000000000e+00,2.943418910256758220e-05
6.703479385685042315e-05,0.000000000000000000e+00,3.150321080777112790e-05
7.175565094326443968e-05,0.000000000000000000e+00,3.365425742492752516e-05
7.667389580290149143e-05,0.000000000000000000e+00,3.588856860183122020e-05
8.179351593328559043e-05,0.000000000000000000e+00,3.820740272115386472e-05
8.711857938473407969e-05,0.000000000000000000e+00,4.061203718358575633e-05
9.265323638763201192e-05,0.000000000000000000e+00,4.310376869525635047e-05
9.840172101257961925e-05,0.000000000000000000e+00,4.568391355949862835e-05
1.043683528640770429e-04,0.000000000000000000e+00,4.835380797302290151e-05
1.105575388084237189e-04,0.000000000000000000e+00,5.111480832656670453e-05
1.169737747365236387e-04,0.000000000000000000e+00,5.396829151008842299e-05
1.236216473623016779e-04,0.000000000000000000e+00,5.691565522257335488e-05
1.305058360574502926e-04,0.000000000000000000e+00,5.995831828652188530e-05
1.376311147232406296e-04,0.000000000000000000e+00,6.309772096719051229e-05
1.450023537001466506e-04,0.000000000000000000e+00,6.633532529665763324e-05
1.526245217160463082e-04,0.000000000000000000e+00,6.967261540278690964e-05
1.605026878737788817e-04,0.000000000000000000e+00,7.311109784316230874e-05
1.686420236788537615e-04,0.000000000000000000e+00,7.665230194406989620e-05
1.770478051081215835e-04,0.000000000000000000e+00,8.029778014460273476e-05
