0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.801986733067554233e-08,0.000000000000000000e+00,4.925559698015313963e-08
2.921186785765833939e-07,0.000000000000000000e+00,1.470334706377316897e-07
5.803939431809162128e-07,0.000000000000000000e+00,2.926112183869652505e-07
9.609808424239126238e-07,0.000000000000000000e+00,4.852771928154111890e-07
1.432051483470504880e-06,0.000000000000000000e+00,7.243303415602848134e-07
1.991814168188812827e-06,0.000000000000000000e+00,1.009080049568719890e-06
2.638512676447001362e-06,0.000000000000000000e+00,1.338845983706468082e-06
3.370425563601811440e-06,0.000000000000000000e+00,1.712957939680074226e-06
4.185865471897748009e-06,0.000000000000000000e+00,2.130755691238082210e-06
5.083178455501483501e-06,0.000000000000000000e+00,2.591588841617342982e-06
6.060743318901466737e-06,0.000000000000000000e+00,3.094816677200999473e-06
7.116970968408105066e-06,0.000000000000000000e+00,3.639808023355219633e-06
8.250303776495100663e-06,0.000000000000000000e+00,4.225941102412240640e-06
9.459214958727667631e-06,0.000000000000000000e+00,4.852603393767770835e-06
1.074220796302840654e-05,0.000000000000000000e+00,5.519191496061270226e-06
1.209781587103651485e-05,0.000000000000000000e+00,6.225110991408097586e-06
1.352460081132088376e-05,0.000000000000000000e+00,6.969776311652978438e-06
1.502115338421235683e-05,0.000000000000000000e+00,7.752610606614701805e-06
1.658609209802506480e-05,0.000000000000000000e+00,8.573045614292395343e-06
1.821806281644133626e-05,0.000000000000000000e+00,9.430521533004174005e-06
1.991573821683911350e-05,0.000000000000000000e+00,1.032448689542940547e-05
2.167781725934520598e-05,0.000000000000000000e+00,1.125439844452623282e-05
2.350302466640198957e-05,0.000000000000000000e+00,1.221972101129644984e-05
2.539011041263938820e-05,0.000000000000000000e+00,1.321992739437021979e-05
2.733784922484804860e-05,0.000000000000000000e+00,1.425449824138353772e-05
2.934504009185373054e-05,0.000000000000000000e+00,1.532292193212176333e-05
3.141050578409681419e-05,0.000000000000000000e+00,1.642469446340291195e-05
3.353309238272477361e-05,0.000000000000000000e+00,1.755931933567481516e-05
3.571166881800927329e-05,0.000000000000000000e+00,1.872630744130062127e-05
3.794512641690318063e-05,0.000000000000000000e+00,1.992517695450751449e-05
4.023237845955655092e-05,0.000000000000000000e+00,2.115545322297389061e-05
4.257235974461422986e-05,0.000000000000000000e+00,2.241666866103057425e-05
4.496402616312107940e-05,0.000000000000000000e+00,2.370836264445207281e-05
4.740635428086448520e-05,0.000000000000000000e+00,2.503008140681418412e-05
4.989834092898702957e-05,0.000000000000000000e+00,2.638137793739463716e-05
5.243900280270557456e-05,0.000000000000000000e+00,2.776181188059378768e-05
5.502737606797622569e-05,0.000000000000000000e+00,2.917094943685275959e-05
5.766251597594786524e-05,0.000000000000000000e+00,3.060836326504670787e-05
6.034349648505002732e-05,0.000000000000000000e+00,3.207363238633126465e-05
6.306940989056391612e-05,0.000000000000000000e+00,3.356634208942052187e-05
6.583936646152840412e-05,0.000000000000000000e+00,3.508608383727524583e-05
6.865249408483579507e-05,0.000000000000000000e+00,3.663245517518031390e-05
7.150793791637495534e-05,0.000000000000000000e+00,3.820505964019071249e-05
7.440486003908228349e-05,0.000000000000000000e+00,3.980350667192569976e-05
7.734243912776367152e-05,0.000000000000000000e+00,4.142741152469106184e-05
8.031987012055350459e-05,0.000000000000000000e+00,4.307639518090972998e-05
8.333636389687919905e-05,0.000000000000000000e+00,4.475008426584120233e-05
8.639114696180239417e-05,0.000000000000000000e+00,4.644811096357067499e-05
8.948346113661073209e-05,0.000000000000000000e+00,4.817011293424888828e-05
